作者帳號,文章編號,日期,小時,裝置類型,文章分類,搜尋關鍵字
alicechica, 265611803, 20150918, 15, 桌機, 國內旅遊, 屏東 天空
hrylin, 32500925, 20150918, 15, 桌機, 國內旅遊, 台東景點
cheng0073, 4560506, 20150918, 15, 桌機, 國內旅遊, 花東三日油如何規劃
may1215may, 362079315, 20150918, 15, 行動載具, 國內旅遊, 2015台東的旅遊
uzhome, 371481827, 20150918, 15, 行動載具, 國內旅遊, 砂卡礑民宿
qt113, 36427277, 20150918, 15, 桌機, 國內旅遊, 宜蘭景點
softfocus, 29894791, 20150918, 15, 桌機, 國內旅遊, 同志愛泡湯
smilejean, 27878763, 20150918, 15, 行動載具, 國內旅遊, 台灣戲劇館
jason123455, 194273913, 20150918, 15, 桌機, 國內旅遊, 屏東 天空
allezsammy, 106632121, 20150918, 15, 桌機, 國內旅遊, token hero
smoony, 182143710, 20150918, 15, 桌機, 國內旅遊, 鄧伯花廊咖啡
windko0813, 96877718, 20150918, 15, 行動載具, 國內旅遊, 花蓮車站附近飯店
rita11836, 41035732, 20150918, 15, 行動載具, 國內旅遊, 墾丁兩天一夜行程規劃
junoer, 31185655, 20150918, 15, 桌機, 國內旅遊, 雲山湯屋
onetrip, 355846542, 20150918, 15, 桌機, 國內旅遊, 屏東霧台
lbw, 12973740, 20150918, 15, 桌機, 國內旅遊, 玉長公路
lovelovelove, 38919361, 20150918, 15, 桌機, 國內旅遊, 宜蘭旅遊
hom11007, 29220052, 20150918, 15, 桌機, 國內旅遊, 南下國三和美台17縣鹿港天后宮
shouwatt, 36224710, 20150918, 15, 桌機, 國內旅遊, 首瓦
gifund, 242251697, 20150918, 15, 桌機, 國內旅遊, 基金種類介紹
LoveCremeBrulee, 203686663, 20150918, 15, 桌機, 國內旅遊, 高雄旗津婚紗
z78625, 200147640, 20150918, 15, 行動載具, 國內旅遊, 台北農場烤肉
shebw, 41301928, 20150918, 15, 行動載具, 國內旅遊, 三芝 親子餐廳
fang0476, 68173035, 20150918, 15, 桌機, 國內旅遊, 高雄ikea怎麼去
bluebirdfly, 9113926, 20150918, 15, 行動載具, 國內旅遊, 東海岸船型教堂
margaret1122, 39400391, 20150918, 15, 行動載具, 國內旅遊, 台中鳥日子
l50740, 40982385, 20150918, 15, 行動載具, 國內旅遊, 俠雲山莊
archer0541, 13874627, 20150918, 15, 行動載具, 國內旅遊, 去玩合歡山的感想
jay0909, 31458145, 20150918, 15, 桌機, 國內旅遊, 章成麥芽餅
vivia, 29009489, 20150918, 15, 桌機, 國內旅遊, 義大天旋地轉介紹
kaymeimei, 40873690, 20150918, 15, 行動載具, 國內旅遊, 熊帳搭法
doll1027, 172337196, 20150918, 15, 桌機, 國內旅遊, 嘉義
nw0912, 28342623, 20150918, 15, 桌機, 國內旅遊, 飛牛牧場
qqniniqq610, 293298751, 20150918, 15, 桌機, 國內旅遊, 天悅飯店
a1000811g, 395551367, 20150918, 15, 桌機, 國內旅遊, 冰淇淋蛋糕
bajenny, 42052327, 20150918, 15, 行動載具, 國內旅遊, 愛玩客宜蘭
choyce, 44764583, 20150918, 15, 桌機, 國內旅遊, 苗栗親子旅遊住宿
jay7134, 195943341, 20150918, 15, 行動載具, 國內旅遊, 客到九份
junygin, 28284392, 20150918, 15, 行動載具, 國內旅遊, 永安漁港綠色隧道地址
aniko1983, 108613144, 20150918, 15, 行動載具, 國內旅遊, 台南浪漫餐廳
cheng0073, 4560506, 20150918, 16, 桌機, 國內旅遊, 台東花蓮旅遊景點推薦
carriewang, 30475398, 20150918, 16, 行動載具, 國內旅遊, 苗栗天空之城
buuzkuo, 106592120, 20150918, 16, 行動載具, 國內旅遊, 南投玻璃橋
ballenf, 42035216, 20150918, 16, 行動載具, 國內旅遊, 加路蘭遊憩區 台東縣東河鄉
sanjeff, 26737572, 20150918, 16, 行動載具, 國內旅遊, 小港機場免稅店必買
queen7627me, 362927336, 20150918, 16, 桌機, 國內旅遊, 愛力家生活村 樓中樓
tonylai01, 42396433, 20150918, 16, 行動載具, 國內旅遊, 古坑親子公園
cuteboge100, 380583623, 20150918, 16, 桌機, 國內旅遊, 台東推薦民宿
nana0032458, 58263406, 20150918, 16, 行動載具, 國內旅遊, 彰化旅遊
catbycat, 35455830, 20150918, 16, 行動載具, 國內旅遊, 台南如何坐火車到新竹內灣
smilejean, 30649516, 20150918, 16, 桌機, 國內旅遊, 宜蘭養蜂人家
mz9262001, 31907937, 20150918, 16, 桌機, 國內旅遊, 台南
amilymemory, 181279011, 20150918, 16, 行動載具, 國內旅遊, 基隆 龍貓
lohas, 40148737, 20150918, 16, 行動載具, 國內旅遊, 六合夜市住宿
wind989, 25191748, 20150918, 16, 桌機, 國內旅遊, 有河 book 書店
smilejean, 40621189, 20150918, 16, 桌機, 國內旅遊, 宜蘭二日遊景點推薦2015
ogolfwen, 40790233, 20150918, 16, 桌機, 國內旅遊, 新竹景點
shayaochi, 235958024, 20150918, 16, 行動載具, 國內旅遊, 金山有名的冰其淋
ellin0409, 55668447, 20150918, 16, 行動載具, 國內旅遊, 台中寵物民宿
sunyat, 57346293, 20150918, 16, 桌機, 國內旅遊, 高雄漢堡
ballenf, 31809537, 20150918, 16, 行動載具, 國內旅遊, 北投去淡水開車捷徑
sil83152, 176290125, 20150918, 16, 行動載具, 國內旅遊, 馬祖 藍眼淚
maxine511, 97962721, 20150918, 16, 桌機, 國內旅遊, 如何去小琉球
ann0522, 28323068, 20150918, 16, 行動載具, 國內旅遊, 臺中景點
cheng0073, 4461918, 20150918, 16, 行動載具, 國內旅遊, 台東景點
nana0032458, 410713060, 20150918, 16, 桌機, 國內旅遊, 彰化親子遊
cheng0073, 4463208, 20150918, 16, 行動載具, 國內旅遊, 南部 屏東景點
sharonwhite, 32065351, 20150918, 16, 桌機, 國內旅遊, 台南市區到北門遊客中心要多久
PixnetTravel, 11694748, 20150918, 16, 桌機, 國內旅遊, 三月三旅店
fang0476, 85802092, 20150918, 16, 行動載具, 國內旅遊, 台南林百貨餐廳
peellden, 37338281, 20150918, 16, 桌機, 國內旅遊, 皇帝殿
cheng0073, 4515621, 20150918, 16, 桌機, 國內旅遊, 田媽媽米食料理 (午餐)
allezsammy, 106632121, 20150918, 16, 桌機, 國內旅遊, token hero
duck303088, 307862981, 20150918, 16, 桌機, 國內旅遊, 噴火龍露營工廠
martin0912, 29339318, 20150918, 16, 桌機, 國內旅遊, 岡山老街
ann0522, 28323068, 20150918, 16, 行動載具, 國內旅遊, 臺中景點
carriewang, 30475398, 20150918, 16, 行動載具, 國內旅遊, 苗栗天空之城
MALUCHUNCHUN, 93526874, 20150918, 16, 行動載具, 國內旅遊, 三富農場
TFGTIFFANY, 34255721, 20150918, 16, 桌機, 國內旅遊, 宜蘭 部落
buuzkuo, 106592120, 20150918, 16, 行動載具, 國內旅遊, 玻璃吊橋地圖
cheng0073, 4532097, 20150918, 16, 桌機, 國內旅遊, 雲山水
cline1413, 372314909, 20150918, 16, 桌機, 國內旅遊, 日月行館
notboring, 349733830, 20150918, 16, 桌機, 國內旅遊, 新竹景點
smilejean, 9860618, 20150918, 16, 桌機, 國內旅遊, 宜蘭美食餐廳
jay0909, 29984295, 20150918, 16, 桌機, 國內旅遊, 中原茶訪
nikitarh, 5094391, 20150918, 16, 行動載具, 國內旅遊, 民雄彩繪牆
ccs94a15, 41153035, 20150918, 16, 桌機, 國內旅遊, 澎湖好吃餐廳
anoli, 38070839, 20150918, 16, 行動載具, 國內旅遊, 獨立山
doll1027, 172337196, 20150918, 16, 桌機, 國內旅遊, 嘉義旅遊
bkkfan, 28313422, 20150918, 16, 桌機, 國內旅遊, 桃園綠色隧道
lohas, 31902991, 20150918, 16, 行動載具, 國內旅遊, 余水知歡
xemon, 27024249, 20150918, 16, 桌機, 國內旅遊, 林永泰興蜜餞
tracyru, 365302337, 20150918, 16, 行動載具, 國內旅遊, 墾丁華宏海景旅店
fbuon2881, 76733714, 20150918, 16, 桌機, 國內旅遊, 鹿谷鄉凍頂巷
amilymemory, 186554754, 20150918, 16, 桌機, 國內旅遊, 大溪韭菜花田
carriewang, 30475398, 20150918, 16, 行動載具, 國內旅遊, 苗栗天空之城
justsayhi365, 59103205, 20150918, 16, 行動載具, 國內旅遊, 台中素食餐廳徵人
stellachen524, 419513950, 20150918, 16, 行動載具, 國內旅遊, 台東旅遊景點推薦
tiffanychung0118, 41964844, 20150918, 16, 行動載具, 國內旅遊, 川月星城 宜蘭
grace5228, 106690895, 20150918, 16, 行動載具, 國內旅遊, 阿將的家
drugs, 45168338, 20150918, 16, 行動載具, 國內旅遊, 嘉義市皇品大飯店
anita6426, 42485881, 20150918, 16, 桌機, 國內旅遊, 大阪MINIONS
tony60533, 30691512, 20150918, 16, 桌機, 國內旅遊, 小琉球美食
doll1027, 193278006, 20150918, 16, 行動載具, 國內旅遊, 民雄彩繪牆
kakui30, 172163340, 20150918, 16, 桌機, 國內旅遊, 霹靂娃娃越華麗
wu840531wu890515, 270932711, 20150918, 16, 桌機, 國內旅遊, 嘉義旅遊
LanUi, 17343674, 20150918, 16, 行動載具, 國內旅遊, 蘭嶼釣魚
carriewang, 30475398, 20150918, 16, 行動載具, 國內旅遊, 苗栗天空之城
mecocute, 103355527, 20150918, 16, 桌機, 國內旅遊, 三重幸福水樣園區附近停車
monkey2010, 55660089, 20150918, 16, 行動載具, 國內旅遊, 台中糕餅街
iamryanlu1227, 301472363, 20150918, 16, 桌機, 國內旅遊, 高雄 85 住宿
tin0812, 44093440, 20150918, 16, 行動載具, 國內旅遊, 加路蘭遊憩區 台東縣東河鄉
flowershome, 103073518, 20150918, 16, 桌機, 國內旅遊, 苗栗
aaa8227, 259828472, 20150918, 16, 行動載具, 國內旅遊, afternoon tea
emily196367, 102711766, 20150918, 16, 行動載具, 國內旅遊, 臺中景點
masaharuwu, 61040494, 20150918, 16, 桌機, 國內旅遊, 櫻桃小丸子
jay0909, 42174781, 20150918, 16, 行動載具, 國內旅遊, 熊大庄
Bisohsgogotravel, 103337479, 20150918, 16, 行動載具, 國內旅遊, 奧萬大
infinite520visa, 185305404, 20150918, 16, 行動載具, 國內旅遊, 高雄機場去市區
peihsuan0729, 434362316, 20150918, 16, 行動載具, 國內旅遊, 五鮮級
emily196367, 104573212, 20150918, 16, 桌機, 國內旅遊, 新竹
grace5228, 96073808, 20150918, 16, 行動載具, 國內旅遊, 婚紗基地
aerrr1, 27664807, 20150918, 16, 桌機, 國內旅遊, 花蓮
yoyoyogigigi, 30765668, 20150918, 16, 行動載具, 國內旅遊, 後山傳奇
bod2819, 151740631, 20150918, 16, 桌機, 國內旅遊, 澎湖
roadflight, 42027172, 20150918, 16, 桌機, 國內旅遊, 水玉妮光露營區
zc72, 34751499, 20150918, 16, 行動載具, 國內旅遊, 好吃麵 新竹
juliepr, 22111925, 20150918, 16, 行動載具, 國內旅遊, 坪林 前後象
sanjeff, 31214455, 20150918, 16, 桌機, 國內旅遊, 阿里山賓館
jessica814, 248454427, 20150918, 16, 桌機, 國內旅遊, 宜蘭親子餐廳
tanya413, 69510467, 20150918, 16, 行動載具, 國內旅遊, 北海岸一日遊
smoony, 147799446, 20150918, 16, 桌機, 國內旅遊, 順奕軒
tinie0810, 234734717, 20150918, 16, 行動載具, 國內旅遊, 頭城美食
smoony, 151133766, 20150918, 16, 桌機, 國內旅遊, 礁溪菜市場
Shirleyprincess, 39365361, 20150918, 17, 桌機, 國內旅遊, 新竹之旅二天一夜
b123456382, 106241195, 20150918, 17, 行動載具, 國內旅遊, 雲之瀑
enlife, 101706817, 20150918, 17, 行動載具, 國內旅遊, 埔里市區美食
inlifefood, 134019956, 20150918, 17, 行動載具, 國內旅遊, 清境 民宿推薦
TURBO, 42858119, 20150918, 17, 桌機, 國內旅遊, 台中
l50740, 40982385, 20150918, 17, 桌機, 國內旅遊, 拉拉山
missvicky, 19042435, 20150918, 17, 行動載具, 國內旅遊, 花蓮向陽山
smilejean, 32256377, 20150918, 17, 桌機, 國內旅遊, 時尚玩家推薦宜蘭
chrysie, 107812225, 20150918, 17, 桌機, 國內旅遊, 花蓮雲山水自然生態農莊
lilychen1128, 177504603, 20150918, 17, 行動載具, 國內旅遊, 華中露營場
SweetMemory99, 37871939, 20150918, 17, 行動載具, 國內旅遊, 車埕老街
sunyat, 48714232, 20150918, 17, 行動載具, 國內旅遊, 林邊水月軒地址
fbuon2881, 150711104, 20150918, 17, 行動載具, 國內旅遊, 平溪天燈几
shanbanbay, 102539923, 20150918, 17, 行動載具, 國內旅遊, 小琉球船票訂購
cline1413, 379952015, 20150918, 17, 行動載具, 國內旅遊, 長榮桂冠礁溪
dosn02, 41434882, 20150918, 17, 行動載具, 國內旅遊, 坐公車遊梅花湖
sonja0928, 164640123, 20150918, 17, 行動載具, 國內旅遊, 羅東山水商務飯店評價
number5, 25868960, 20150918, 17, 行動載具, 國內旅遊, 菲律賓長灘島治安
abomo, 41842396, 20150918, 17, 桌機, 國內旅遊, 墾丁海灣森林
Theresecat, 278820787, 20150918, 17, 行動載具, 國內旅遊, 義式吃到飽
dinoxleah, 34058992, 20150918, 17, 行動載具, 國內旅遊, 會來尖石
dinoxleah, 34058992, 20150918, 17, 行動載具, 國內旅遊, 會來尖石
joycebe, 30276618, 20150918, 17, 桌機, 國內旅遊, 宜蘭市美食推薦
hercyxp, 29127951, 20150918, 17, 桌機, 國內旅遊, 衝浪新手
abby12122000, 149129890, 20150918, 17, 行動載具, 國內旅遊, 嘉義市台林街附近哪裡有賣鍋燒意麵
sanyau888, 5323336, 20150918, 17, 行動載具, 國內旅遊, 松鶴家
rong120, 30940162, 20150918, 17, 行動載具, 國內旅遊, 台中好玩
pohantseng, 25063514, 20150918, 17, 桌機, 國內旅遊, 台北國際青年活動中心
smilejean, 9860618, 20150918, 17, 行動載具, 國內旅遊, 宜蘭餐廳推薦
amako330, 42095471, 20150918, 17, 行動載具, 國內旅遊, 台北秘境
yukixparis, 28401676, 20150918, 17, 行動載具, 國內旅遊, 知本泡湯住宿
saliha, 436311976, 20150918, 17, 行動載具, 國內旅遊, 宜蘭踏青推薦
wkitty, 33207982, 20150918, 17, 行動載具, 國內旅遊, 一日遊
anita6426, 42488215, 20150918, 17, 行動載具, 國內旅遊, 赤腳ㄚ
sunyat, 56988054, 20150918, 17, 桌機, 國內旅遊, 鄧有葵牛排 台中
ballenf, 40843030, 20150918, 17, 行動載具, 國內旅遊, 大屯瀑布公車
yihua1005, 234510469, 20150918, 17, 桌機, 國內旅遊, 翠峰光害
merry09041, 416253427, 20150918, 17, 桌機, 國內旅遊, 台中親水公園
cmn8025, 196512672, 20150918, 17, 桌機, 國內旅遊, 高雄晚上散步
smilejean, 17037203, 20150918, 17, 行動載具, 國內旅遊, 宜蘭市名產推薦
papilio0204, 1465303, 20150918, 17, 行動載具, 國內旅遊, 金門金城媽祖
Anny3805201314, 24566667, 20150918, 17, 桌機, 國內旅遊, 龍騰斷橋
soybean6333, 353968259, 20150918, 17, 行動載具, 國內旅遊, 毛巾工廠
saliha, 426693353, 20150918, 17, 行動載具, 國內旅遊, 松山新店線
cline1413, 411335740, 20150918, 17, 桌機, 國內旅遊, 新竹推薦飯店
lohas, 30837238, 20150918, 17, 桌機, 國內旅遊, 木棉道美學商旅
blessing0517, 25445378, 20150918, 17, 桌機, 國內旅遊, 台東兩天一夜
chuchuangela, 121418299, 20150918, 17, 桌機, 國內旅遊, 俠雲山莊
NickHow, 419398816, 20150918, 17, 行動載具, 國內旅遊, 北部景點
FurellasTnD, 171652863, 20150918, 17, 行動載具, 國內旅遊, 古式按摩台北
suhajai0630, 63355459, 20150918, 17, 行動載具, 國內旅遊, 小琉球船票訂購
sisy1017, 96140780, 20150918, 17, 桌機, 國內旅遊, 蘭城晶英三人房
carriewang, 30475398, 20150918, 17, 行動載具, 國內旅遊, 苗栗古堡
ppjun, 165517326, 20150918, 17, 桌機, 國內旅遊, 皇后鎮森林
lohas, 31636859, 20150918, 17, 行動載具, 國內旅遊, motel跨年
mecocute, 103116871, 20150918, 17, 桌機, 國內旅遊, 馬崗
cheng0073, 4188849, 20150918, 17, 桌機, 國內旅遊, 台東知本行程
ballenf, 40779775, 20150918, 17, 桌機, 國內旅遊, 巴陵古道
pohantseng, 25063514, 20150918, 17, 桌機, 國內旅遊, 台北國際青年活動中心
tyner0331, 215018971, 20150918, 17, 桌機, 國內旅遊, 花蓮富野渡假
msyap83, 24615968, 20150918, 17, 行動載具, 國內旅遊, bukit tinggi 吃和玩
navyblue77, 42222640, 20150918, 17, 桌機, 國內旅遊, 頂石桌
jay0909, 30903274, 20150918, 17, 行動載具, 國內旅遊, 林美石磐步道
smilejean, 37949235, 20150918, 17, 桌機, 國內旅遊, 宜蘭旅遊
yyen324tw, 427153454, 20150918, 17, 行動載具, 國內旅遊, 好時節農莊
ksdelicacy, 59598319, 20150918, 17, 桌機, 國內旅遊, 高雄
visitkinmen, 5381878, 20150918, 17, 行動載具, 國內旅遊, 金門僑鄉文化館
lifepoem, 41175706, 20150918, 17, 行動載具, 國內旅遊, 苗栗 山區
woff1234, 129727909, 20150918, 17, 桌機, 國內旅遊, 彭媽媽雜食鋪  竹東
dannys1124, 434244752, 20150918, 17, 桌機, 國內旅遊, 台灣澎湖營地
niniblue, 151592268, 20150918, 17, 行動載具, 國內旅遊, 台中美食餐廳推薦2015公益路
cheng0073, 4572014, 20150918, 17, 桌機, 國內旅遊, 中部旅遊景點
rong120, 30940162, 20150918, 17, 桌機, 國內旅遊, 台中何處去
enlife, 96091374, 20150918, 17, 行動載具, 國內旅遊, 台中好玩
elsa30, 41069326, 20150918, 17, 桌機, 國內旅遊, 台東 必去
duck303088, 363741779, 20150918, 17, 行動載具, 國內旅遊, 湖光山舍露營評價
cheng0073, 4572014, 20150918, 17, 桌機, 國內旅遊, 中部旅遊景點
emily196367, 103018756, 20150918, 17, 行動載具, 國內旅遊, 苗栗景點
aabbaabb88, 170936734, 20150918, 17, 桌機, 國內旅遊, 蘭城晶英兩張床
sammi0224, 108781603, 20150918, 17, 行動載具, 國內旅遊, 華中露營場
anita6426, 42242809, 20150918, 17, 行動載具, 國內旅遊, 星月天空
ainori, 39462641, 20150918, 17, 行動載具, 國內旅遊, 觀光工廠
lohas, 28991191, 20150918, 17, 行動載具, 國內旅遊, 長榮桂冠礁溪
cij0614, 21786238, 20150918, 17, 行動載具, 國內旅遊, 花蓮元氣屋民宿
shirley168, 203683234, 20150918, 17, 行動載具, 國內旅遊, 淡水 woody熊
sauxyoyo, 381115130, 20150918, 17, 桌機, 國內旅遊, 花蓮雲山水自然生態農莊
jimmraz, 43829968, 20150918, 17, 行動載具, 國內旅遊, 花蓮民宿彩虹
tungbin, 276184877, 20150918, 17, 行動載具, 國內旅遊, 梅山區公所 巔峰勇士
jarlin, 23927991, 20150918, 17, 桌機, 國內旅遊, 楓林步道
lihetainan, 235652071, 20150918, 17, 行動載具, 國內旅遊, 台南青年旅館
littlenannpei, 185763599, 20150918, 17, 行動載具, 國內旅遊, 知本溫泉湯屋
alexlin0409, 146384092, 20150918, 17, 行動載具, 國內旅遊, 後站奶油酥條
navyblue77, 44810569, 20150918, 17, 行動載具, 國內旅遊, 嘉義夜景
s045488, 73558357, 20150918, 18, 桌機, 國內旅遊, 大溪九月雪
junoer, 31185655, 20150918, 18, 行動載具, 國內旅遊, 知本溫泉湯屋
kmcrc2002, 4176095, 20150918, 18, 行動載具, 國內旅遊, 金門僑鄉文化館
traveler135, 188657973, 20150918, 18, 桌機, 國內旅遊, 合歡山二日遊
greenmarch0315, 163671743, 20150918, 18, 行動載具, 國內旅遊, 雲林旅遊
as660707, 435484001, 20150918, 18, 行動載具, 國內旅遊, 樂陶
kuku0510, 200771505, 20150918, 18, 行動載具, 國內旅遊, 探索迷宮歐洲莊園餐廳
shuangpu327, 44194690, 20150918, 18, 桌機, 國內旅遊, 台北周末
wkitty, 32552997, 20150918, 18, 行動載具, 國內旅遊, 台北有哪裡好玩
stevenhgm, 39546322, 20150918, 18, 桌機, 國內旅遊, 尖石
happysleeping, 41210987, 20150918, 18, 行動載具, 國內旅遊, 福華高雄
chyang1983, 151385840, 20150918, 18, 行動載具, 國內旅遊, 象山夜景
yuxian, 32207769, 20150918, 18, 行動載具, 國內旅遊, 101觀景台拍照費用
smilejean, 32498465, 20150918, 18, 行動載具, 國內旅遊, 宜蘭東門夜市
qqkelly912, 188175573, 20150918, 18, 桌機, 國內旅遊, 中部可包動民宿
wkitty, 33251005, 20150918, 18, 行動載具, 國內旅遊, 雲林旅遊
sevenchung, 43156288, 20150918, 18, 行動載具, 國內旅遊, 馬祖 青年民宿
inlifefood, 134019956, 20150918, 18, 行動載具, 國內旅遊, 清境 民宿推薦
fj90425, 239822752, 20150918, 18, 行動載具, 國內旅遊, 高雄華納威秀gold class
yawho0211, 108331282, 20150918, 18, 行動載具, 國內旅遊, 湯世代溫泉餐廳
unawu1010, 186120417, 20150918, 18, 行動載具, 國內旅遊, 花蓮 福容 海洋公園 計程車
naughtyangel, 43571167, 20150918, 18, 行動載具, 國內旅遊, 北部親子遊推薦
niniblue, 179476554, 20150918, 18, 行動載具, 國內旅遊, 雲林旅遊
amay3952, 41904823, 20150918, 18, 行動載具, 國內旅遊, 芭芘蕾露營區
k640640, 61059841, 20150918, 18, 行動載具, 國內旅遊, 九月份清水涯水
wkitty, 33264901, 20150918, 18, 行動載具, 國內旅遊, 香港自由行
saliha, 392893481, 20150918, 18, 行動載具, 國內旅遊, 台新北市一日游
guuadu, 247264486, 20150918, 18, 行動載具, 國內旅遊, 臺南廢棄醫院
junoer, 31185655, 20150918, 18, 行動載具, 國內旅遊, 知本溫泉湯屋
alexlin0409, 151471832, 20150918, 18, 行動載具, 國內旅遊, 花蓮檸檬汁
hometrip, 89739201, 20150918, 18, 桌機, 國內旅遊, 中華電信 陽明山
w092066, 406850692, 20150918, 18, 行動載具, 國內旅遊, 大屯瀑布
milk52313, 355846364, 20150918, 18, 桌機, 國內旅遊, 宜蘭一日遊景點推薦2015
peihsuan0729, 425579960, 20150918, 18, 行動載具, 國內旅遊, 永安漁港
stevenhgm, 41061013, 20150918, 18, 桌機, 國內旅遊, 太平山 翠峰湖 露營
sauxyoyo, 380035478, 20150918, 18, 行動載具, 國內旅遊, 碧湖公園
abby0318, 427139021, 20150918, 18, 行動載具, 國內旅遊, 雲林旅遊
maurun, 31868528, 20150918, 18, 桌機, 國內旅遊, 搭捷運完西子灣
JAMAKINO765, 220552054, 20150918, 18, 行動載具, 國內旅遊, 定食8
eyes198877, 190795803, 20150918, 18, 行動載具, 國內旅遊, 屏東鞋店
sukiaiba, 23110149, 20150918, 18, 行動載具, 國內旅遊, 高雄好玩的地方
wugrace0120, 242158168, 20150918, 18, 桌機, 國內旅遊, 太平山 翠峰湖 露營
cat875030, 188302365, 20150918, 18, 行動載具, 國內旅遊, 南投 2日遊
sardpnna, 178039776, 20150918, 18, 行動載具, 國內旅遊, 綠島 餐廳
smilejean, 8966216, 20150918, 18, 桌機, 國內旅遊, 台東三日遊
openchiang1113, 96682073, 20150918, 18, 行動載具, 國內旅遊, 墾丁瑞苑餐廳
wilsonwu1974, 111420256, 20150918, 18, 行動載具, 國內旅遊, 中正紀念堂金鋼
Sinea100, 155026190, 20150918, 18, 行動載具, 國內旅遊, 羅東夜市 美食
l50740, 32288781, 20150918, 18, 行動載具, 國內旅遊, 花蓮廟口紅茶
lohas, 31140779, 20150918, 18, 行動載具, 國內旅遊, 晶澤會館
cheng0073, 4516677, 20150918, 18, 行動載具, 國內旅遊, 北回歸線
u4050207, 44485735, 20150918, 18, 行動載具, 國內旅遊, 竹北國王麵包
as660707, 425361593, 20150918, 18, 行動載具, 國內旅遊, 凹凸咖啡
hicheryle, 170760439, 20150918, 18, 行動載具, 國內旅遊, 騎機車 司馬庫斯
blue19cheese, 111518944, 20150918, 18, 行動載具, 國內旅遊, 六信 烏日
ming45421, 30423822, 20150918, 18, 桌機, 國內旅遊, 嘉義金吉農莊
as660707, 435484001, 20150918, 18, 行動載具, 國內旅遊, 樂陶
babbitwang, 100997815, 20150918, 18, 行動載具, 國內旅遊, 行義路溫泉餐廳推薦
rainbow7601, 46662128, 20150918, 18, 桌機, 國內旅遊, 台中景點
carriewu103, 109294489, 20150918, 18, 行動載具, 國內旅遊, Carriewu103
omamao, 53293740, 20150918, 18, 桌機, 國內旅遊, 屏東老鷹
Tigerdog123, 42851114, 20150918, 18, 桌機, 國內旅遊, 慈音休閒農莊
mz9262001, 31907937, 20150918, 18, 桌機, 國內旅遊, 台南
JASMINELADY, 40523218, 20150918, 18, 行動載具, 國內旅遊, 小琉球杉板灣評價
rechal63, 45235469, 20150918, 18, 行動載具, 國內旅遊, 蘇澳兒童才藝
zerolulu, 35834093, 20150918, 18, 行動載具, 國內旅遊, 古坑大尖山
kiwifish16, 43240495, 20150918, 18, 桌機, 國內旅遊, 錫安山
chunyu405, 199186164, 20150918, 18, 行動載具, 國內旅遊, 古坑石頭公園
snowing0816, 30053863, 20150918, 18, 行動載具, 國內旅遊, 礁溪川湯
blythe77777, 315269816, 20150918, 18, 行動載具, 國內旅遊, 台一休
rainbow7601, 46662128, 20150918, 18, 桌機, 國內旅遊, 台中景點
bt3689, 101516179, 20150918, 18, 行動載具, 國內旅遊, 野柳附近
sunnysocute, 31040701, 20150918, 18, 行動載具, 國內旅遊, 彰化便宜住宿
nellydyu, 37301069, 20150918, 18, 行動載具, 國內旅遊, 高雄推薦室內景點
meichih77, 105977660, 20150918, 18, 桌機, 國內旅遊, 大凍山森林步道
BeautyMisoul, 93501672, 20150918, 18, 桌機, 國內旅遊, 左營美食
alan29504299, 56854249, 20150918, 18, 行動載具, 國內旅遊, 台中豐原星期五夜市
wu840531wu890515, 423719411, 20150918, 18, 桌機, 國內旅遊, 台中沙坑公園
naughtyangel, 43763296, 20150918, 18, 桌機, 國內旅遊, 兩天一夜親子遊
inraydesign, 60917389, 20150918, 18, 行動載具, 國內旅遊, 礁溪按摩推薦
emily196367, 109938830, 20150918, 18, 行動載具, 國內旅遊, 白沙岬燈塔
hippochen, 100984775, 20150918, 18, 桌機, 國內旅遊, 屏東老鷹
cheng0073, 4461918, 20150918, 18, 行動載具, 國內旅遊, 台
beautifulhouse, 30278328, 20150918, 18, 行動載具, 國內旅遊, 台南晚上景點
nin0601, 27951700, 20150918, 18, 行動載具, 國內旅遊, 松柏嶺受天宮香客大樓
superping56, 90658718, 20150918, 18, 桌機, 國內旅遊, 平西金山九份
karalily, 46264890, 20150918, 18, 行動載具, 國內旅遊, 台北開車到花蓮
eeek1119, 393157412, 20150918, 18, 行動載具, 國內旅遊, 草屯背包客棧
ming45421, 30419078, 20150918, 18, 桌機, 國內旅遊, 嘉義金吉農莊
elijah888, 42393745, 20150918, 18, 桌機, 國內旅遊, 露營
alexlin0409, 167383443, 20150918, 18, 桌機, 國內旅遊, 花蓮 橄欖園
nanacobaby, 49951710, 20150918, 18, 行動載具, 國內旅遊, 臺中景點推薦
tivo, 29432383, 20150918, 19, 行動載具, 國內旅遊, 台東賞楓
smilejean, 37949235, 20150918, 19, 行動載具, 國內旅遊, 宜蘭外澳美食
wkitty, 33636725, 20150918, 19, 行動載具, 國內旅遊, 苑裡彩繪稻田2015
yolandi76, 125144581, 20150918, 19, 桌機, 國內旅遊, 85大樓水岸星光
nana0032458, 347435867, 20150918, 19, 行動載具, 國內旅遊, 南投一日遊景點
klrosie12, 387115799, 20150918, 19, 桌機, 國內旅遊, 麗寶樂園密室逃脫 難度比較
mikaaaaa0907, 5314936, 20150918, 19, 行動載具, 國內旅遊, 南投
mimg47, 5053303, 20150918, 19, 桌機, 國內旅遊, 六龜景點
